model_period,block_id,block_kind,block_order,block_period,source_hour_index,source_timestamp,source_week_index,source_role,scored,annual_weight,heat_demand_mw,wind_cf,pv_cf,ambient_temperature_c,wind_available_mw,pv_available_mw,minimum_heat_constrained_net_chp_mw,positive_surplus_pressure_mw
688,representative_week_39,representative_week,5,16,6399,2024-09-23T15:00:00,39,representative_scored,true,21,91.071296296296,0.034,0.33809028940838753,22.73,35.7,67.6180578816775,97.51620025771928,0.0
689,representative_week_39,representative_week,5,17,6400,2024-09-23T16:00:00,39,representative_scored,true,21,101.030555555556,0.055,0.1988776592000875,22.95,57.75,39.7755318400175,102.54502457451142,0.0
690,representative_week_39,representative_week,5,18,6401,2024-09-23T17:00:00,39,representative_scored,true,21,92.652777777778,0.102,0.0832887746838875,22.57,107.1,16.6577549367775,98.3147528732904,0.0
691,representative_week_39,representative_week,5,19,6402,2024-09-23T18:00:00,39,representative_scored,true,21,82.130092592593,0.199,0.0110611009752,21.67,208.95000000000002,2.21222019504,93.4406831910149,0.0
692,representative_week_39,representative_week,5,20,6403,2024-09-23T19:00:00,39,representative_scored,true,21,82.911111111111,0.299,0.0,21.39,313.95,0.0,93.4406831910149,0.0
693,representative_week_39,representative_week,5,21,6404,2024-09-23T20:00:00,39,representative_scored,true,21,78.494444444444,0.355,0.0,21.0,372.75,0.0,93.4406831910149,0.0
694,representative_week_39,representative_week,5,22,6405,2024-09-23T21:00:00,39,representative_scored,true,21,74.796296296296,0.354,0.0,20.36,371.7,0.0,93.4406831910149,0.0
695,representative_week_39,representative_week,5,23,6406,2024-09-23T22:00:00,39,representative_scored,true,21,74.516666666667,0.304,0.0,18.27,319.2,0.0,93.4406831910149,0.0
696,representative_week_39,representative_week,5,24,6407,2024-09-23T23:00:00,39,representative_scored,true,21,74.545833333333,0.229,0.0,15.53,240.45000000000002,0.0,93.4406831910149,0.0
697,representative_week_39,representative_week,5,25,6408,2024-09-24T00:00:00,39,representative_scored,true,21,74.59212962963,0.161,0.0,13.4,169.05,0.0,93.4406831910149,0.0
698,representative_week_39,representative_week,5,26,6409,2024-09-24T01:00:00,39,representative_scored,true,21,78.548148148148,0.122,0.0,12.17,128.1,0.0,93.4406831910149,0.0
699,representative_week_39,representative_week,5,27,6410,2024-09-24T02:00:00,39,representative_scored,true,21,74.676851851852,0.084,0.0,11.68,88.2,0.0,93.4406831910149,0.0
700,representative_week_39,representative_week,5,28,6411,2024-09-24T03:00:00,39,representative_scored,true,21,74.756018518519,0.043,0.0,11.58,45.15,0.0,93.4406831910149,0.0
701,representative_week_39,representative_week,5,29,6412,2024-09-24T04:00:00,39,representative_scored,true,21,73.3875,0.017,0.0,11.43,17.85,0.0,93.4406831910149,0.0
702,representative_week_39,representative_week,5,30,6413,2024-09-24T05:00:00,39,representative_scored,true,21,70.068981481481,0.006,0.0,11.09,6.3,0.0,93.4406831910149,0.0
703,representative_week_39,representative_week,5,31,6414,2024-09-24T06:00:00,39,representative_scored,true,21,78.474074074074,0.002,0.0,11.05,2.1,0.0,93.4406831910149,0.0
704,representative_week_39,representative_week,5,32,6415,2024-09-24T07:00:00,39,representative_scored,true,21,78.328240740741,0.002,0.08883699070668749,10.89,2.1,17.767398141337498,93.4406831910149,0.0
705,representative_week_39,representative_week,5,33,6416,2024-09-24T08:00:00,39,representative_scored,true,21,76.124074074074,0.001,0.22601082223834998,13.7,1.05,45.20216444766999,93.4406831910149,0.0
706,representative_week_39,representative_week,5,34,6417,2024-09-24T09:00:00,39,representative_scored,true,21,93.466203703704,0.0,0.3605307061421876,18.3,0.0,72.10614122843751,98.72548382925005,0.0
707,representative_week_39,representative_week,5,35,6418,2024-09-24T10:00:00,39,representative_scored,true,21,84.338888888889,0.001,0.527055497456,20.98,1.05,105.4110994912,94.11674120162121,0.0
708,representative_week_39,representative_week,5,36,6419,2024-09-24T11:00:00,39,representative_scored,true,21,90.750925925926,0.002,0.6403867707166875,22.57,2.1,128.0773541433375,97.35443257330053,0.0
709,representative_week_39,representative_week,5,37,6420,2024-09-24T12:00:00,39,representative_scored,true,21,81.646759259259,0.002,0.6015135068520875,23.6,2.1,120.3027013704175,93.4406831910149,0.0
710,representative_week_39,representative_week,5,38,6421,2024-09-24T13:00:00,39,representative_scored,true,21,94.098611111111,0.001,0.57460588954555,23.94,1.05,114.92117790911,99.04481136814617,0.0
711,representative_week_39,representative_week,5,39,6422,2024-09-24T14:00:00,39,representative_scored,true,21,102.649537037037,0.001,0.39301518865259993,24.23,1.05,78.60303773051999,103.36251242481895,0.0
712,representative_week_39,representative_week,5,40,6423,2024-09-24T15:00:00,39,representative_scored,true,21,96.688425925926,0.001,0.30613743669438753,23.72,1.05,61.22748733887751,100.35251140664262,0.0
713,representative_week_39,representative_week,5,41,6424,2024-09-24T16:00:00,39,representative_scored,true,21,76.637037037037,0.001,0.1961372392376875,23.28,1.05,39.2274478475375,93.4406831910149,0.0
714,representative_week_39,representative_week,5,42,6425,2024-09-24T17:00:00,39,representative_scored,true,21,81.046759259259,0.004,0.07500435786675001,22.53,4.2,15.000871573350002,93.4406831910149,0.0
715,representative_week_39,representative_week,5,43,6426,2024-09-24T18:00:00,39,representative_scored,true,21,86.459722222222,0.037,0.0111394203608875,22.08,38.85,2.2278840721775,95.18763392174112,0.0
716,representative_week_39,representative_week,5,44,6427,2024-09-24T19:00:00,39,representative_scored,true,21,90.886574074074,0.134,0.0,21.55,140.70000000000002,0.0,97.42292669401543,0.0
717,representative_week_39,representative_week,5,45,6428,2024-09-24T20:00:00,39,representative_scored,true,21,78.917592592593,0.261,0.0,20.16,274.05,0.0,93.4406831910149,0.0
718,representative_week_39,representative_week,5,46,6429,2024-09-24T21:00:00,39,representative_scored,true,21,77.416203703704,0.366,0.0,19.13,384.3,0.0,93.4406831910149,0.0
719,representative_week_39,representative_week,5,47,6430,2024-09-24T22:00:00,39,representative_scored,true,21,76.66712962963,0.432,0.0,17.89,453.6,0.0,93.4406831910149,0.0
720,representative_week_39,representative_week,5,48,6431,2024-09-24T23:00:00,39,representative_scored,true,21,67.096759259259,0.484,0.0,16.0,508.2,0.0,93.4406831910149,0.0
721,representative_week_39,representative_week,5,49,6432,2024-09-25T00:00:00,39,representative_scored,true,21,52.671759259259,0.51,0.0,13.8,535.5,0.0,93.4406831910149,0.0
722,representative_week_39,representative_week,5,50,6433,2024-09-25T01:00:00,39,representative_scored,true,21,53.597222222222,0.501,0.0,12.23,526.05,0.0,93.4406831910149,0.0
723,representative_week_39,representative_week,5,51,6434,2024-09-25T02:00:00,39,representative_scored,true,21,56.683796296296,0.461,0.0,11.51,484.05,0.0,93.4406831910149,0.0
724,representative_week_39,representative_week,5,52,6435,2024-09-25T03:00:00,39,representative_scored,true,21,52.343055555556,0.397,0.0,11.03,416.85,0.0,93.4406831910149,0.0
725,representative_week_39,representative_week,5,53,6436,2024-09-25T04:00:00,39,representative_scored,true,21,57.12037037037,0.33,0.0,10.54,346.5,0.0,93.4406831910149,0.0
726,representative_week_39,representative_week,5,54,6437,2024-09-25T05:00:00,39,representative_scored,true,21,58.682407407407,0.271,0.0,10.31,284.55,0.0,93.4406831910149,0.0
727,representative_week_39,representative_week,5,55,6438,2024-09-25T06:00:00,39,representative_scored,true,21,54.093518518519,0.246,0.0,9.91,258.3,0.0,93.4406831910149,0.0
728,representative_week_39,representative_week,5,56,6439,2024-09-25T07:00:00,39,representative_scored,true,21,52.193518518519,0.231,0.1321879709052875,9.7,242.55,26.4375941810575,93.4406831910149,0.0
729,representative_week_39,representative_week,5,57,6440,2024-09-25T08:00:00,39,representative_scored,true,21,60.444907407407,0.118,0.31788603615628747,13.5,123.89999999999999,63.577207231257496,93.4406831910149,0.0
730,representative_week_39,representative_week,5,58,6441,2024-09-25T09:00:00,39,representative_scored,true,21,78.449074074074,0.196,0.5213213378602876,19.15,205.8,104.2642675720575,93.4406831910149,0.0
731,representative_week_39,representative_week,5,59,6442,2024-09-25T10:00:00,39,representative_scored,true,21,89.190740740741,0.199,0.6644589028062,21.82,208.95000000000002,132.89178056124,96.56663330091367,0.0
732,representative_week_39,representative_week,5,60,6443,2024-09-25T11:00:00,39,representative_scored,true,21,95.781481481481,0.184,0.7380747634432,22.83,193.2,147.61495268864,99.89455924800549,0.0
733,representative_week_39,representative_week,5,61,6444,2024-09-25T12:00:00,39,representative_scored,true,21,91.886111111111,0.171,0.7295601199852875,23.57,179.55,145.9120239970575,97.92763251866921,0.0
734,representative_week_39,representative_week,5,62,6445,2024-09-25T13:00:00,39,representative_scored,true,21,98.601851851852,0.151,0.73192646751875,23.96,158.54999999999998,146.38529350375,101.31867591488458,0.0
735,representative_week_39,representative_week,5,63,6446,2024-09-25T14:00:00,39,representative_scored,true,21,104.779166666667,0.121,0.6141222989797875,24.23,127.05,122.82445979595751,104.43784674321083,0.0
736,representative_week_39,representative_week,5,64,6447,2024-09-25T15:00:00,39,representative_scored,true,21,104.112037037037,0.093,0.45331871199378754,24.33,97.65,90.6637423987575,104.10098657955793,0.0
737,representative_week_39,representative_week,5,65,6448,2024-09-25T16:00:00,39,representative_scored,true,21,94.03287037037,0.077,0.32030914206435,23.68,80.85,64.06182841287,99.01161626527396,0.0
738,representative_week_39,representative_week,5,66,6449,2024-09-25T17:00:00,39,representative_scored,true,21,92.983796296296,0.085,0.154643199339,22.97,89.25,30.9286398678,98.48189722930105,0.0
739,representative_week_39,representative_week,5,67,6450,2024-09-25T18:00:00,39,representative_scored,true,21,80.821759259259,0.144,0.009574638647149998,21.95,151.2,1.9149277294299998,93.4406831910149,0.0
740,representative_week_39,representative_week,5,68,6451,2024-09-25T19:00:00,39,representative_scored,true,21,88.076388888889,0.245,0.0,21.05,257.25,0.0,96.00395293039864,0.0
741,representative_week_39,representative_week,5,69,6452,2024-09-25T20:00:00,39,representative_scored,true,21,81.030092592593,0.361,0.0,20.66,379.05,0.0,93.4406831910149,0.0
742,representative_week_39,representative_week,5,70,6453,2024-09-25T21:00:00,39,representative_scored,true,21,78.821759259259,0.483,0.0,20.27,507.15,0.0,93.4406831910149,0.0
743,representative_week_39,representative_week,5,71,6454,2024-09-25T22:00:00,39,representative_scored,true,21,87.218518518519,0.581,0.0,19.25,610.05,0.0,95.57078021475103,5.620780214750994
744,representative_week_39,representative_week,5,72,6455,2024-09-25T23:00:00,39,representative_scored,true,21,83.814351851852,0.632,0.0,16.5,663.6,0.0,93.85188168363474,57.451881683634724
745,representative_week_39,representative_week,5,73,6456,2024-09-26T00:00:00,39,representative_scored,true,21,82.5125,0.645,0.0,13.67,677.25,0.0,93.4406831910149,70.69068319101484
746,representative_week_39,representative_week,5,74,6457,2024-09-26T01:00:00,39,representative_scored,true,21,86.919907407407,0.64,0.0,12.16,672.0,0.0,95.41999964184565,67.4199996418456
747,representative_week_39,representative_week,5,75,6458,2024-09-26T02:00:00,39,representative_scored,true,21,81.551388888889,0.627,0.0,11.59,658.35,0.0,93.4406831910149,51.79068319101498
748,representative_week_39,representative_week,5,76,6459,2024-09-26T03:00:00,39,representative_scored,true,21,80.822685185185,0.609,0.0,11.52,639.4499999999999,0.0,93.4406831910149,32.89068319101489
749,representative_week_39,representative_week,5,77,6460,2024-09-26T04:00:00,39,representative_scored,true,21,79.65787037037,0.582,0.0,11.18,611.0999999999999,0.0,93.4406831910149,4.54068319101475
750,representative_week_39,representative_week,5,78,6461,2024-09-26T05:00:00,39,representative_scored,true,21,81.281944444444,0.52,0.0,11.13,546.0,0.0,93.4406831910149,0.0
751,representative_week_39,representative_week,5,79,6462,2024-09-26T06:00:00,39,representative_scored,true,21,77.191203703704,0.47,0.0,10.63,493.5,0.0,93.4406831910149,0.0
752,representative_week_39,representative_week,5,80,6463,2024-09-26T07:00:00,39,representative_scored,true,21,77.360648148148,0.363,0.1254835419391875,10.57,381.15,25.096708387837502,93.4406831910149,0.0
753,representative_week_39,representative_week,5,81,6464,2024-09-26T08:00:00,39,representative_scored,true,21,79.557407407407,0.139,0.3147263740327875,14.57,145.95000000000002,62.94527480655751,93.4406831910149,0.0
754,representative_week_39,representative_week,5,82,6465,2024-09-26T09:00:00,39,representative_scored,true,21,92.958333333333,0.166,0.5068247143116875,19.72,174.3,101.3649428623375,98.46903997114634,0.0
755,representative_week_39,representative_week,5,83,6466,2024-09-26T10:00:00,39,representative_scored,true,21,98.653703703704,0.132,0.6242195178648,21.51,138.6,124.84390357296,101.34485796785415,0.0
756,representative_week_39,representative_week,5,84,6467,2024-09-26T11:00:00,39,representative_scored,true,21,99.625925925926,0.12,0.69661239818355,22.39,126.0,139.32247963671,101.83577146103288,0.0
757,representative_week_39,representative_week,5,85,6468,2024-09-26T12:00:00,39,representative_scored,true,21,88.825925925926,0.115,0.6852832466958001,23.16,120.75,137.05664933916003,96.38242385680648,0.0
758,representative_week_39,representative_week,5,86,6469,2024-09-26T13:00:00,39,representative_scored,true,21,96.325462962963,0.106,0.6452170095474875,23.74,111.3,129.0434019094975,100.16923703585582,0.0
759,representative_week_39,representative_week,5,87,6470,2024-09-26T14:00:00,39,representative_scored,true,21,98.61712962963,0.097,0.4820719707933875,23.98,101.85000000000001,96.4143941586775,101.32639026977746,0.0
760,representative_week_39,representative_week,5,88,6471,2024-09-26T15:00:00,39,representative_scored,true,21,106.020833333333,0.097,0.30803064189355,23.79,101.85000000000001,61.606128378710004,105.06481340449888,0.0
761,representative_week_39,representative_week,5,89,6472,2024-09-26T16:00:00,39,representative_scored,true,21,104.2125,0.109,0.22209393420038748,23.32,114.45,44.418786840077495,104.15171430718641,0.0
762,representative_week_39,representative_week,5,90,6473,2024-09-26T17:00:00,39,representative_scored,true,21,94.850462962963,0.146,0.10890547195275,22.56,153.29999999999998,21.78109439055,99.42445113620452,0.0
763,representative_week_39,representative_week,5,91,6474,2024-09-26T18:00:00,39,representative_scored,true,21,83.625,0.283,0.008540947582387501,21.98,297.15,1.7081895164775003,93.75627043662985,0.0
764,representative_week_39,representative_week,5,92,6475,2024-09-26T19:00:00,39,representative_scored,true,21,87.752777777778,0.492,0.0,21.54,516.6,0.0,95.84054886766916,0.0
765,representative_week_39,representative_week,5,93,6476,2024-09-26T20:00:00,39,representative_scored,true,21,86.825462962963,0.622,0.0,20.71,653.1,0.0,95.37231090250852,48.472310902508525
766,representative_week_39,representative_week,5,94,6477,2024-09-26T21:00:00,39,representative_scored,true,21,86.684259259259,0.686,0.0,19.83,720.3000000000001,0.0,95.3010115618324,115.60101156183248
767,representative_week_39,representative_week,5,95,6478,2024-09-26T22:00:00,39,representative_scored,true,21,82.096296296296,0.703,0.0,17.57,738.15,0.0,93.4406831910149,131.59068319101493
768,representative_week_39,representative_week,5,96,6479,2024-09-26T23:00:00,39,representative_scored,true,21,84.473611111111,0.706,0.0,15.58,741.3,0.0,94.18476778567587,135.48476778567579
769,representative_week_39,representative_week,5,97,6480,2024-09-27T00:00:00,39,representative_scored,true,21,82.94212962963,0.697,0.0,14.31,731.8499999999999,0.0,93.4406831910149,125.29068319101475
770,representative_week_39,representative_week,5,98,6481,2024-09-27T01:00:00,39,representative_scored,true,21,79.626388888889,0.69,0.0,14.0,724.5,0.0,93.4406831910149,117.94068319101484
