ele_load(kW),heat_load(kW),cool_load(kW),solarRadiation(W/m-2),windSpeed(m/s),temperature(C)
2224.0525,622.0146,295.197,0.0,4.03,0.05
2125.8327,589.7416,282.1604,0.0,3.59,-0.13
2055.0504,577.0704000000001,272.7655,0.0,3.26,-0.2
1996.6195,565.174,265.01,0.0,3.05,-0.17
1925.7587000000003,555.9938000000001,255.6047,0.0,3.12,0.03
1874.9598999999998,556.155,248.8622,0.0,3.25,0.27
2228.0138,660.8787,295.7228,0.0,3.61,0.6
2043.7307999999998,617.7606,271.263,0.0,3.96,0.97
1859.4479000000001,564.1579,246.8033,0.0,4.35,1.56
1761.539,536.4422999999999,233.80790000000002,0.0,4.93,2.32
1663.6301,514.144,220.8125,0.0,5.62,2.91
1565.7212,501.57380000000006,207.81709999999998,0.0,5.76,2.92
1602.5401000000002,524.2314,212.7041,0.0,5.39,2.49
1639.3591000000001,543.684,217.59099999999998,0.0,5.56,2.22
1643.918,547.0532,218.19619999999998,6.17,5.76,2.26
1648.4770999999998,544.8456,218.8013,29.47,5.98,2.55
1653.0360999999998,542.6174,219.4064,37.5,6.06,2.55
1606.5137,523.7163,213.2315,61.52,6.36,2.51
1559.9913000000001,490.9264,207.0566,49.88,7.14,2.98
1495.3869,473.9743,198.4817,58.04,8.34,4.31
1430.7825,450.2647,189.9068,41.7,8.94,5.06
1366.1781,431.47720000000004,181.3319,16.86,9.26,4.83
1330.1542000000002,426.1107,176.5505,0.0,9.49,4.51
1294.1302,418.9566,171.769,0.0,10.03,4.37
1280.3538,437.6402,169.9405,0.0,9.99,4.28
1266.5774000000001,451.533,168.112,0.0,9.69,3.9
1252.8011,439.54510000000005,166.28349999999998,0.0,9.11,3.18
1254.6778,471.38759999999996,166.53259999999997,0.0,8.33,2.52
1256.5546000000002,476.3514,166.78169999999997,0.0,8.15,2.68
1241.4358,477.63239999999996,164.7749,0.0,8.8,3.5
1226.3168999999998,474.58639999999997,162.7682,0.0,8.42,3.45
1211.1981,486.52380000000005,160.76149999999998,0.0,7.21,2.48
1189.0524,473.5982,157.82209999999998,0.0,5.84,1.29
1166.9067,451.5946,154.8828,0.0,6.21,1.05
1181.4756,459.9023,156.8165,0.0,6.46,1.32
1196.0446000000002,465.57340000000005,158.7502,0.0,6.27,1.64
1210.6135,464.4062,160.6839,0.0,6.78,2.29
1251.7078999999999,484.4127,166.1384,0.0,7.59,2.83
1292.8020999999999,514.9216,171.59279999999998,0.0,8.24,3.4
1315.2967999999998,516.4515,174.5785,38.9,9.59,4.98
1337.7915,507.14779999999996,177.56419999999997,96.66,10.45,6.3
1360.2862,503.38129999999995,180.5499,169.57,11.32,6.76
1335.8113999999998,495.8333,177.3014,178.52,11.63,6.87
1311.3367,488.23009999999994,174.0528,156.79,11.59,6.86
1308.6468,482.79330000000004,173.69580000000002,82.75,10.71,6.59
1305.9569000000001,489.1779,173.33880000000002,22.55,9.99,6.13
1303.267,488.1703,172.9818,0.0,10.23,6.09
1356.8483,505.17470000000003,180.0936,0.0,10.21,6.15
1410.4295000000002,518.7502,187.2054,0.0,9.8,6.03
1427.842,523.5413,189.5165,0.0,9.35,5.85
1445.2545,526.6604,191.8277,0.0,8.73,5.64
1462.6670000000001,534.6579999999999,194.1388,0.0,7.98,5.41
1483.26,545.5369999999999,196.8721,0.0,7.43,5.2
1503.8529,558.2078,199.6054,0.0,7.08,5.05
1759.5682000000002,661.077,233.5463,0.0,6.63,4.71
1786.0734999999997,677.0885000000001,237.0643,0.0,5.81,3.9
1843.3531,702.9678,244.667,0.0,5.2,2.99
1948.4407,756.2507,258.6152,0.0,5.13,2.74
2101.4161,822.7473,278.9196,0.0,5.06,2.63
2255.154,900.7729999999999,299.32509999999996,0.0,5.18,2.67
2399.9836999999998,972.1789,318.54830000000004,0.0,5.46,2.83
2528.3899,1027.0498,335.5915,0.0,5.58,3.03
2612.5196,1058.2722999999999,346.75800000000004,0.0,5.48,3.21
2654.5071999999996,1042.2927,352.33099999999996,46.06,5.66,3.55
2676.6977,1008.6702,355.2763,88.2,6.07,4.43
2678.4952999999996,976.0616,355.51489999999995,96.62,5.81,5.39
2658.0252,953.5876999999999,352.7979,102.46,5.19,5.96
2621.7992,943.5534,347.9897,79.17,4.77,6.25
2568.8206,915.7805999999999,340.95779999999996,48.44,4.45,6.27
2493.0095,928.1845,330.8955,12.74,4.04,5.73
2403.9552,911.3233,319.0754,0.0,4.02,5.0
2318.2743,868.3660000000001,307.703,0.0,4.03,4.83
2224.0525,825.5350999999999,295.197,0.0,3.71,4.83
2125.8327,777.0692,282.1604,0.0,3.36,4.78
2055.0504,709.4056999999999,272.7655,0.0,3.08,4.67
1996.6195,684.7239999999999,265.01,0.0,2.8,4.48
1925.7587000000003,662.5985000000001,255.6047,0.0,2.67,4.25
1874.9598999999998,647.2382,248.8622,0.0,2.57,4.2
1759.5682000000002,613.3685,233.5463,0.0,2.5,4.32
1786.0734999999997,622.608,237.0643,0.0,2.79,4.51
1843.3531,638.4101,244.667,0.0,3.28,4.89
1948.4407,674.8052,258.6152,0.0,4.19,5.1
2101.4161,727.7852,278.9196,0.0,4.77,5.05
2255.154,781.0295,299.32509999999996,0.0,4.72,4.93
2399.9836999999998,820.3430000000001,318.54830000000004,0.0,4.73,4.82
2528.3899,858.5209,335.5915,0.0,4.9,5.13
2612.5196,887.0872999999999,346.75800000000004,0.0,4.77,5.6
2654.5071999999996,901.3444000000001,352.33099999999996,41.62,4.9,6.49
2676.6977,914.9270999999999,355.2763,90.32,5.08,7.77
2678.4952999999996,909.4895000000001,355.51489999999995,132.55,5.29,9.07
2658.0252,899.536,352.7979,149.67,5.38,10.01
2621.7992,884.3144,347.9897,101.38,5.25,10.3
2568.8206,863.5428999999999,340.95779999999996,54.59,5.3,10.18
2493.0095,838.0581,330.8955,15.98,5.39,9.61
2403.9552,805.4055000000001,319.0754,0.0,5.9,9.11
2318.2743,776.6994,307.703,0.0,6.51,9.02
2224.0525,747.6445,295.197,0.0,6.58,8.66
2125.8327,717.0283000000001,282.1604,0.0,6.87,8.5
2055.0504,695.4756,272.7655,0.0,6.99,8.78
1996.6195,680.2126,265.01,0.0,6.77,8.99
1925.7587000000003,671.3009,255.6047,0.0,6.96,8.95
1874.9598999999998,674.775,248.8622,0.0,7.83,9.51
1759.5682000000002,653.1255,233.5463,0.0,7.61,9.68
1786.0734999999997,681.1241,237.0643,0.0,7.97,9.39
1843.3531,713.3803999999999,244.667,0.0,8.22,8.3
1948.4407,758.4519,258.6152,0.0,7.77,7.23
2101.4161,817.9992,278.9196,0.0,6.86,6.58
2255.154,882.9389,299.32509999999996,0.0,5.57,5.83
2399.9836999999998,939.6426000000001,318.54830000000004,0.0,5.12,5.39
2528.3899,998.4856,335.5915,0.0,4.74,4.87
2612.5196,1031.7091,346.75800000000004,0.0,4.82,4.56
2654.5071999999996,1051.2894000000001,352.33099999999996,44.68,5.41,4.68
2676.6977,1057.0537,355.2763,100.65,5.6,5.31
2678.4952999999996,1051.7116,355.51489999999995,126.22,5.23,6.11
2658.0252,1046.6769,352.7979,121.01,5.37,7.04
2621.7992,1032.4117999999999,347.9897,115.28,4.83,7.5
2568.8206,1014.4519,340.95779999999996,64.6,3.76,7.26
2493.0095,987.33,330.8955,16.55,2.97,5.55
2403.9552,962.9242999999999,319.0754,0.0,3.09,4.14
2318.2743,933.8422,307.703,0.0,2.94,3.76
2224.0525,885.8375,295.197,0.0,2.57,3.38
2125.8327,839.5118000000001,282.1604,0.0,2.38,3.58
2055.0504,811.5592,272.7655,0.0,2.66,2.98
1996.6195,788.4843,265.01,0.0,2.99,2.76
1925.7587000000003,762.6762999999999,255.6047,0.0,3.46,2.49
1874.9598999999998,744.6760999999999,248.8622,0.0,4.35,3.07
1759.5682000000002,698.8462,233.5463,0.0,4.73,3.19
1786.0734999999997,709.3732000000001,237.0643,0.0,5.41,3.46
1843.3531,732.1229,244.667,0.0,5.75,3.64
1948.4407,771.6593,258.6152,0.0,6.03,3.76
2101.4161,834.6175999999999,278.9196,0.0,6.01,3.59
2255.154,898.2253,299.32509999999996,0.0,6.0,3.48
2399.9836999999998,955.9107,318.54830000000004,0.0,6.07,3.62
2528.3899,1007.0548,335.5915,0.0,6.11,3.79
2612.5196,1040.5635,346.75800000000004,0.0,6.11,3.94
2654.5071999999996,1054.2883,352.33099999999996,50.67,6.22,4.48
2676.6977,1063.1016,355.2763,91.22,6.32,5.74
2678.4952999999996,1063.8156,355.51489999999995,158.43,5.94,7.01
2658.0252,1055.6854999999998,352.7979,168.45,5.73,8.23
2621.7992,1047.2215999999999,347.9897,146.52,5.58,9.09
2568.8206,1037.6687,340.95779999999996,80.66,5.36,8.94
2493.0095,1015.4945,330.8955,20.04,5.28,7.67
2403.9552,984.6510000000001,319.0754,0.0,5.76,6.68
2318.2743,954.7945000000001,307.703,0.0,6.0,6.36
2224.0525,913.4761,295.197,0.0,6.13,6.28
2125.8327,882.7412,282.1604,0.0,6.18,6.36
2055.0504,857.9925999999999,272.7655,0.0,6.06,6.33
1996.6195,842.6201,265.01,0.0,5.88,5.99
1925.7587000000003,812.7151999999999,255.6047,0.0,5.86,5.69
1874.9598999999998,789.1587,248.8622,0.0,5.48,5.35
1759.5682000000002,736.6154000000001,233.5463,0.0,5.12,5.12
1786.0734999999997,743.6758,237.0643,0.0,4.68,4.91
1843.3531,763.3606,244.667,0.0,4.78,4.71
1948.4407,802.4765000000001,258.6152,0.0,4.96,4.61
2101.4161,858.3580999999999,278.9196,0.0,5.3,4.26
2255.154,913.5117,299.32509999999996,0.0,5.79,4.23
2399.9836999999998,964.0448000000001,318.54830000000004,0.0,5.95,4.04
2528.3899,1009.9112000000001,335.5915,0.0,6.34,3.72
2612.5196,1034.6606,346.75800000000004,0.0,6.69,3.52
2654.5071999999996,1051.2894000000001,352.33099999999996,47.2,7.16,3.94
2676.6977,1054.0297,355.2763,107.91,6.72,4.64
2678.4952999999996,1057.7636,355.51489999999995,148.15,6.62,5.82
2658.0252,1046.6769,352.7979,153.5,6.68,6.87
2621.7992,1029.4498999999998,347.9897,129.78,6.22,7.32
2568.8206,1011.5498,340.95779999999996,71.48,5.86,7.21
2493.0095,984.5134999999999,330.8955,16.68,5.9,6.92
2403.9552,952.0609,319.0754,0.0,5.88,6.53
2318.2743,923.3660000000001,307.703,0.0,6.07,6.53
2224.0525,888.3501,295.197,0.0,6.25,7.04
2125.8327,853.9216,282.1604,0.0,5.95,7.49
2055.0504,827.8109,272.7655,0.0,5.41,7.56
1996.6195,806.5295,265.01,0.0,5.04,7.8
1925.7587000000003,784.4322999999999,255.6047,0.0,4.99,8.09
1874.9598999999998,784.9222,248.8622,0.0,4.38,7.76
2228.0138,945.3081,295.7228,0.0,4.09,7.34
2043.7307999999998,869.4288,271.263,0.0,4.36,6.98
1859.4479000000001,801.5360000000001,246.8033,0.0,4.83,6.67
1761.539,759.3312,233.80790000000002,0.0,4.91,6.1
1663.6301,719.0060000000001,220.8125,0.0,4.81,5.31
1565.7212,678.4594999999999,207.81709999999998,0.0,4.89,4.7
1602.5401000000002,705.2765999999999,212.7041,0.0,4.79,4.37
1639.3591000000001,725.1847,217.59099999999998,0.0,4.84,4.33
1643.918,734.6303,218.19619999999998,0.0,4.67,4.45
1648.4770999999998,736.6675,218.8013,55.52,4.65,4.81
1653.0360999999998,740.5722999999999,219.4064,118.64,4.65,5.52
1606.5137,717.915,213.2315,152.09,4.69,6.2
1559.9913000000001,690.0757000000001,207.0566,177.98,4.86,6.82
1495.3869,661.4973999999999,198.4817,160.24,4.9,7.44
1430.7825,636.1519000000001,189.9068,100.38,4.49,7.62
1366.1781,610.5145,181.3319,25.66,3.62,6.19
1330.1542000000002,595.9187999999999,176.5505,0.0,3.81,4.4
1294.1302,581.2419,171.769,0.0,4.47,4.25
1280.3538,575.0544,169.9405,0.0,5.04,4.26
1266.5774000000001,567.4361,168.112,0.0,5.15,4.15
1252.8011,564.0948000000001,166.28349999999998,0.0,5.06,3.99
1254.6778,570.6097,166.53259999999997,0.0,4.88,3.7
1256.5546000000002,572.8827,166.78169999999997,0.0,4.89,3.52
1241.4358,565.9898000000001,164.7749,0.0,5.03,3.47
1226.3168999999998,561.8678,162.7682,0.0,4.76,3.58
1211.1981,557.6774,160.76149999999998,0.0,4.58,3.52
1189.0524,548.824,157.82209999999998,0.0,4.9,3.35
1166.9067,539.9207,154.8828,0.0,5.07,3.05
1181.4756,547.9964,156.8165,0.0,5.36,2.94
1196.0446000000002,553.4026,158.7502,0.0,5.23,2.72
1210.6135,557.4082,160.6839,0.0,5.4,2.59
1251.7078999999999,574.9154,166.1384,0.0,5.6,2.61
1292.8020999999999,596.7112000000001,171.59279999999998,0.0,5.73,2.65
1315.2967999999998,608.58,174.5785,24.56,5.83,2.81
1337.7915,614.4540000000001,177.56419999999997,35.24,6.2,3.03
1360.2862,617.1021,180.5499,63.27,6.19,3.19
1335.8113999999998,589.3987000000001,177.3014,62.73,5.74,3.44
1311.3367,574.1553,174.0528,59.91,5.02,3.94
1308.6468,575.9344,173.69580000000002,32.38,4.41,4.38
1305.9569000000001,589.5045,173.33880000000002,14.31,4.11,4.32
1303.267,597.1243,172.9818,0.0,4.32,3.99
1356.8483,618.6082,180.0936,0.0,4.8,4.05
1410.4295000000002,652.5972,187.2054,0.0,4.43,3.79
1427.842,665.4932000000001,189.5165,0.0,4.52,3.58
1445.2545,678.5071,191.8277,0.0,4.49,3.54
1462.6670000000001,686.6818000000001,194.1388,0.0,4.0,3.72
1483.26,689.6469000000001,196.8721,0.0,3.28,3.88
1503.8529,699.2216000000001,199.6054,0.0,2.68,4.05
1759.5682000000002,826.0688,233.5463,0.0,2.38,4.32
1786.0734999999997,828.4233,237.0643,0.0,2.48,4.56
1843.3531,854.9909,244.667,0.0,3.17,4.88
1948.4407,901.5318000000001,258.6152,0.0,4.34,5.28
2101.4161,967.5645,278.9196,0.0,5.58,5.66
2255.154,1045.994,299.32509999999996,0.0,6.14,5.78
2399.9836999999998,1110.458,318.54830000000004,0.0,6.04,5.67
2528.3899,1055.614,335.5915,0.0,5.61,5.31
2612.5196,1073.0296,346.75800000000004,0.0,5.63,5.03
2654.5071999999996,1078.2794999999999,352.33099999999996,32.16,5.85,5.01
2676.6977,1078.2214999999999,355.2763,96.51,6.0,5.28
2678.4952999999996,1060.7896,355.51489999999995,114.92,5.87,5.69
2658.0252,1043.674,352.7979,120.18,5.89,6.18
2621.7992,1020.564,347.9897,88.15,6.0,6.53
2568.8206,999.9414,340.95779999999996,58.68,5.88,6.6
2493.0095,967.6148,330.8955,19.45,5.87,6.36
2403.9552,938.4816999999999,319.0754,0.0,5.41,5.8
2318.2743,910.2707,307.703,0.0,5.36,5.37
2224.0525,865.7366999999999,295.197,0.0,5.57,5.19
2125.8327,820.2987,282.1604,0.0,5.78,5.23
2055.0504,790.6640999999998,272.7655,0.0,5.63,5.17
1996.6195,768.1833,265.01,0.0,5.76,5.08
1925.7587000000003,745.2715,255.6047,0.0,5.77,4.92
1874.9598999999998,731.9669,248.8622,0.0,5.43,4.52
1759.5682000000002,696.8583,233.5463,0.0,5.59,4.32
1786.0734999999997,725.5156,237.0643,0.0,5.73,4.31
1843.3531,755.0305000000001,244.667,0.0,5.43,4.48
1948.4407,809.0802,258.6152,0.0,5.29,4.79
2101.4161,874.9764,278.9196,0.0,4.95,4.8
2255.154,933.8936,299.32509999999996,0.0,4.89,4.54
2399.9836999999998,991.1583,318.54830000000004,0.0,5.21,4.23
2528.3899,1047.0447,335.5915,0.0,5.23,3.98
2612.5196,1084.8355000000001,346.75800000000004,0.0,4.96,3.93
2654.5071999999996,1090.2750999999998,352.33099999999996,32.91,4.88,4.12
2676.6977,1102.4132,355.2763,64.42,4.78,4.64
2678.4952999999996,1103.1536,355.51489999999995,96.45,4.61,5.32
2658.0252,1085.7142,352.7979,79.73,4.2,5.79
2621.7992,1062.0312999999999,347.9897,72.35,3.94,5.78
2568.8206,1028.9624000000001,340.95779999999996,39.38,3.58,5.45
2493.0095,1009.8615999999998,330.8955,13.41,3.34,5.06
2403.9552,971.0717999999999,319.0754,0.0,3.34,4.69
2318.2743,925.985,307.703,0.0,3.07,4.44
2224.0525,888.3501,295.197,0.0,2.43,4.18
2125.8327,853.9216,282.1604,0.0,1.82,3.93
2055.0504,830.1325,272.7655,0.0,1.39,3.81
1996.6195,804.2739,265.01,0.0,1.2,3.71
1925.7587000000003,769.2031,255.6047,0.0,1.27,3.62
1874.9598999999998,742.5579000000001,248.8622,0.0,1.58,3.59
1226.3168999999998,482.89889999999997,162.7682,0.0,2.13,3.62
1211.1981,474.20880000000005,160.76149999999998,0.0,2.46,3.67
1189.0524,461.50829999999996,157.82209999999998,0.0,2.56,3.69
1166.9067,448.958,154.8828,0.0,2.51,3.72
1181.4756,454.5632,156.8165,0.0,2.43,3.72
1196.0446000000002,462.871,158.7502,0.0,2.45,3.69
1210.6135,468.50919999999996,160.6839,0.0,2.41,3.88
1251.7078999999999,480.1703999999999,166.1384,0.0,2.38,4.05
1292.8020999999999,495.9347,171.59279999999998,0.0,2.4,4.17
1315.2967999999998,511.99370000000005,174.5785,41.13,2.69,4.44
1337.7915,516.2158999999999,177.56419999999997,67.95,3.1,4.85
1360.2862,520.2857,180.5499,95.37,3.47,5.33
1335.8113999999998,501.86980000000005,177.3014,114.09,3.78,5.79
1311.3367,491.19309999999996,174.0528,85.41,3.83,6.04
1308.6468,491.6639,173.69580000000002,76.28,3.79,5.97
1305.9569000000001,492.1287,173.33880000000002,28.95,3.75,5.43
1303.267,492.5874,172.9818,0.0,3.97,4.82
1356.8483,520.5036,180.0936,0.0,4.06,4.36
1410.4295000000002,544.2449,187.2054,0.0,3.65,3.59
1427.842,547.7377,189.5165,0.0,3.74,3.44
1445.2545,557.6828,191.8277,0.0,3.86,3.56
1462.6670000000001,559.4445,194.1388,0.0,3.78,3.59
1483.26,570.6723999999999,196.8721,0.0,3.86,3.54
1503.8529,571.7995000000001,199.6054,0.0,4.24,3.48
1226.3168999999998,470.4302,162.7682,0.0,4.63,3.43
1211.1981,449.5787,160.76149999999998,0.0,4.78,3.37
1189.0524,435.98519999999996,157.82209999999998,0.0,4.89,3.38
1166.9067,421.2737,154.8828,0.0,4.93,3.43
1181.4756,429.20279999999997,156.8165,0.0,4.77,3.37
1196.0446000000002,442.6027,158.7502,0.0,4.49,3.21
1210.6135,445.25870000000003,160.6839,0.0,4.24,2.98
1251.7078999999999,458.95889999999997,166.1384,0.0,4.04,2.79
1292.8020999999999,482.79,171.59279999999998,0.0,3.99,2.69
1315.2967999999998,486.73269999999997,174.5785,31.74,4.03,2.79
1337.7915,495.05690000000004,177.56419999999997,70.14,4.05,3.3
1360.2862,503.38129999999995,180.5499,152.73,4.02,3.89
1335.8113999999998,491.30600000000004,177.3014,113.98,3.91,4.43
1311.3367,480.8228,174.0528,116.1,3.82,4.77
1308.6468,478.358,173.69580000000002,85.7,3.62,4.76
1305.9569000000001,478.8502,173.33880000000002,29.12,3.04,4.6
1303.267,479.3362,172.9818,0.0,2.22,4.45
1356.8483,500.5761,180.0936,0.0,1.67,4.33
1410.4295000000002,520.3436,187.2054,0.0,1.51,4.24
1427.842,528.3806,189.5165,0.0,1.47,4.17
1445.2545,534.8242,191.8277,0.0,1.36,4.12
1462.6670000000001,541.2677,194.1388,0.0,1.1,4.06
1483.26,548.8884,196.8721,0.0,0.81,4.06
1503.8529,556.5089,199.6054,0.0,0.94,3.94
1759.5682000000002,657.1013,233.5463,0.0,1.27,3.81
1786.0734999999997,658.9283,237.0643,0.0,1.88,3.64
1843.3531,675.8952,244.667,0.0,2.65,3.54
1948.4407,710.0247999999999,258.6152,0.0,3.02,3.23
2101.4161,758.6479,278.9196,0.0,3.19,2.84
2255.154,816.6978,299.32509999999996,0.0,3.24,2.38
2399.9836999999998,869.1474000000001,318.54830000000004,0.0,3.13,1.87
2528.3899,921.3622,335.5915,0.0,3.33,1.6
2612.5196,954.971,346.75800000000004,0.0,3.32,1.23
2654.5071999999996,964.3213,352.33099999999996,47.38,3.71,1.58
2676.6977,960.2866,355.2763,140.92,4.17,2.32
2678.4952999999996,960.9316,355.51489999999995,107.73,4.29,2.87
2658.0252,941.5762,352.7979,106.51,3.97,3.15
2621.7992,925.7817,347.9897,97.54,3.66,3.25
2568.8206,907.0742999999999,340.95779999999996,58.66,3.22,3.05
2493.0095,874.672,330.8955,23.49,2.21,1.89
2403.9552,837.9956,319.0754,0.0,2.42,0.83
2318.2743,813.3661,307.703,0.0,2.5,0.62
2224.0525,777.7956999999999,295.197,0.0,2.49,0.1
2125.8327,738.6431000000001,282.1604,0.0,2.51,-0.43
2055.0504,700.1189999999999,272.7655,0.0,2.53,-0.95
1996.6195,680.2126,265.01,0.0,2.57,-1.46
1925.7587000000003,656.0716,255.6047,0.0,2.62,-2.0
1874.9598999999998,634.5289,248.8622,0.0,2.61,-2.66
2228.0138,748.9762999999999,295.7228,0.0,2.35,-2.8
2043.7307999999998,682.4094,271.263,0.0,1.94,-2.49
1859.4479000000001,612.4738,246.8033,0.0,1.8,-2.54
1761.539,578.2339999999999,233.80790000000002,0.0,1.93,-2.95
1663.6301,540.4566,220.8125,0.0,2.02,-3.2
1565.7212,506.88039999999995,207.81709999999998,0.0,1.86,-3.16
1602.5401000000002,513.3687,212.7041,0.0,1.64,-3.02
1639.3591000000001,527.0155,217.59099999999998,0.0,1.62,-3.09
1643.918,524.7668,218.19619999999998,0.0,1.92,-3.42
1648.4770999999998,528.0844999999999,218.8013,36.5,2.17,-2.42
1653.0360999999998,522.0749,219.4064,75.88,2.88,-0.87
1606.5137,503.75199999999995,213.2315,109.8,2.73,0.22
1559.9913000000001,475.06489999999997,207.0566,142.84,3.12,1.25
1495.3869,455.39090000000004,198.4817,116.16,3.02,1.41
1430.7825,437.33340000000004,189.9068,70.38,2.05,0.45
1366.1781,431.47720000000004,181.3319,19.44,2.36,-1.26
1330.1542000000002,435.12699999999995,176.5505,0.0,2.55,-1.57
1294.1302,427.7288,171.769,0.0,2.88,-1.06
1280.3538,414.4967,169.9405,0.0,3.84,-0.76
1266.5774000000001,410.0368,168.112,0.0,4.22,-0.88
1252.8011,414.069,166.28349999999998,0.0,3.76,-1.13
1254.6778,428.86379999999997,166.53259999999997,0.0,3.37,-1.43
1256.5546000000002,428.0857,166.78169999999997,0.0,3.25,-2.02
1241.4358,425.74,164.7749,0.0,3.62,-1.99
1226.3168999999998,423.32599999999996,162.7682,0.0,3.79,-2.19
1211.1981,416.7386,160.76149999999998,0.0,3.55,-2.45
1189.0524,398.37229999999994,157.82209999999998,0.0,3.79,-2.36
1166.9067,381.7247,154.8828,0.0,4.4,-2.13
1181.4756,390.49480000000005,156.8165,0.0,4.04,-2.37
1196.0446000000002,395.31010000000003,158.7502,0.0,4.09,-2.37
1210.6135,402.8607,160.6839,0.0,3.99,-2.21
1251.7078999999999,429.2627,166.1384,0.0,3.87,-2.1
1292.8020999999999,456.5004,171.59279999999998,0.0,3.89,-2.03
1315.2967999999998,465.92949999999996,174.5785,36.32,4.16,-1.59
1337.7915,469.3639,177.56419999999997,83.34,4.17,-0.74
1360.2862,469.57239999999996,180.5499,99.39,4.15,0.15
1335.8113999999998,455.0872,177.3014,103.55,4.13,0.61
1311.3367,431.9343,174.0528,87.72,4.05,0.7
1308.6468,428.0914,173.69580000000002,32.86,4.12,0.62
1305.9569000000001,433.1131,173.33880000000002,18.52,4.27,0.45
1303.267,439.58270000000005,172.9818,0.0,4.39,0.04
1356.8483,451.5238,180.0936,0.0,4.68,-0.1
1410.4295000000002,466.1674,187.2054,0.0,5.25,0.3
1427.842,484.8272,189.5165,0.0,5.42,0.59
1445.2545,494.00519999999995,191.8277,0.0,5.09,0.27
1462.6670000000001,509.87149999999997,194.1388,0.0,5.11,-0.04
1483.26,515.3744,196.8721,0.0,5.34,-0.04
1503.8529,529.3255,199.6054,0.0,5.66,0.15
1759.5682000000002,619.332,233.5463,0.0,5.85,0.31
1786.0734999999997,634.7147,237.0643,0.0,5.88,0.44
1843.3531,640.4926,244.667,0.0,5.98,0.57
1948.4407,681.4089,258.6152,0.0,6.19,0.67
2101.4161,730.1593,278.9196,0.0,6.35,0.72
2255.154,773.3861999999999,299.32509999999996,0.0,6.52,0.78
2399.9836999999998,809.4975,318.54830000000004,0.0,6.63,0.83
2528.3899,855.6645,335.5915,0.0,6.73,0.86
2612.5196,890.0388,346.75800000000004,0.0,6.84,0.86
2654.5071999999996,895.3466000000001,352.33099999999996,33.73,7.06,1.26
2676.6977,902.8312,355.2763,70.23,7.09,2.3
2678.4952999999996,897.3855,355.51489999999995,119.7,6.94,3.51
2658.0252,887.5245,352.7979,143.09,6.78,4.45
2621.7992,884.3144,347.9897,150.0,6.63,4.8
2568.8206,866.445,340.95779999999996,98.41,6.51,4.28
2493.0095,846.5075,330.8955,33.09,6.48,3.0
2403.9552,818.9847,319.0754,0.0,6.89,2.05
2318.2743,805.5089,307.703,0.0,7.15,1.71
2224.0525,790.3587,295.197,0.0,7.19,1.4
2125.8327,760.2578,282.1604,0.0,7.17,1.14
2055.0504,751.1956999999999,272.7655,0.0,7.06,0.9
1996.6195,725.3258000000001,265.01,0.0,6.87,0.63
1925.7587000000003,703.935,255.6047,0.0,6.92,0.58
1874.9598999999998,685.3661,248.8622,0.0,7.01,1.08
1759.5682000000002,647.1619999999999,233.5463,0.0,6.85,1.63
1786.0734999999997,662.9639,237.0643,0.0,6.83,2.35
1843.3531,694.6378,244.667,0.0,6.75,3.25
1948.4407,734.2384000000001,258.6152,0.0,6.69,4.31
2101.4161,806.1289,278.9196,0.0,7.28,5.11
2255.154,867.6525,299.32509999999996,0.0,7.14,5.07
2399.9836999999998,915.2404000000001,318.54830000000004,0.0,6.2,4.1
2528.3899,961.3521000000001,335.5915,0.0,5.85,2.99
2612.5196,1011.0488,346.75800000000004,0.0,6.58,3.07
2654.5071999999996,1012.3036999999999,352.33099999999996,71.28,6.81,3.79
2676.6977,984.4784,355.2763,149.87,6.58,4.78
